path,data_role,voice_fake,voice_present,source,generator,voice_fake_score
data\raw\openslr_librispeech_asr\librispeech_dev_6319-275224-0005.flac,train,0,1,librispeech_dev,LibriSpeech,0.7297679781913757
data\raw\openslr_librispeech_asr\librispeech_dev_2412-153948-0010.flac,train,0,1,librispeech_dev,LibriSpeech,0.7315840721130371
data\raw\openslr_librispeech_asr\librispeech_dev_7976-110523-0021.flac,train,0,1,librispeech_dev,LibriSpeech,0.7255315780639648
data\raw\openslr_librispeech_asr\librispeech_dev_8297-275154-0008.flac,train,0,1,librispeech_dev,LibriSpeech,0.7336711287498474
data\raw\openslr_librispeech_asr\librispeech_dev_6345-64257-0013.flac,train,0,1,librispeech_dev,LibriSpeech,0.7038670182228088
data\raw\openslr_librispeech_asr\librispeech_dev_5694-64025-0019.flac,train,0,1,librispeech_dev,LibriSpeech,0.7341625690460205
data\raw\openslr_librispeech_asr\librispeech_dev_6319-64726-0018.flac,train,0,1,librispeech_dev,LibriSpeech,0.7230400443077087
data\raw\openslr_librispeech_asr\librispeech_dev_3576-138058-0009.flac,train,0,1,librispeech_dev,LibriSpeech,0.6937846541404724
data\raw\openslr_librispeech_asr\librispeech_dev_84-121123-0014.flac,train,0,1,librispeech_dev,LibriSpeech,0.720058262348175
data\raw\openslr_librispeech_asr\librispeech_dev_84-121550-0006.flac,train,0,1,librispeech_dev,LibriSpeech,0.7202094793319702
data\raw\openslr_librispeech_asr\librispeech_dev_5694-64025-0022.flac,train,0,1,librispeech_dev,LibriSpeech,0.7095553874969482
data\raw\openslr_librispeech_asr\librispeech_dev_652-130726-0019.flac,train,0,1,librispeech_dev,LibriSpeech,0.7116169929504395
data\raw\openslr_librispeech_asr\librispeech_dev_6345-64257-0012.flac,train,0,1,librispeech_dev,LibriSpeech,0.7329857349395752
data\raw\openslr_librispeech_asr\librispeech_dev_3081-166546-0051.flac,train,0,1,librispeech_dev,LibriSpeech,0.6812368035316467
data\raw\openslr_librispeech_asr\librispeech_dev_5338-284437-0017.flac,train,0,1,librispeech_dev,LibriSpeech,0.7069467902183533
data\raw\openslr_librispeech_asr\librispeech_dev_251-137823-0019.flac,train,0,1,librispeech_dev,LibriSpeech,0.7341901063919067
data\raw\openslr_librispeech_asr\librispeech_dev_7976-110124-0025.flac,train,0,1,librispeech_dev,LibriSpeech,0.747306227684021
data\raw\openslr_librispeech_asr\librispeech_dev_2803-154320-0011.flac,train,0,1,librispeech_dev,LibriSpeech,0.7025629878044128
data\raw\openslr_librispeech_asr\librispeech_dev_3081-166546-0073.flac,train,0,1,librispeech_dev,LibriSpeech,0.7236228585243225
data\raw\openslr_librispeech_asr\librispeech_dev_5895-34615-0019.flac,train,0,1,librispeech_dev,LibriSpeech,0.6972655653953552
data\raw\openslr_librispeech_asr\librispeech_dev_3081-166546-0024.flac,train,0,1,librispeech_dev,LibriSpeech,0.6821694374084473
data\raw\openslr_librispeech_asr\librispeech_dev_8297-275155-0010.flac,train,0,1,librispeech_dev,LibriSpeech,0.740680992603302
data\raw\openslr_librispeech_asr\librispeech_dev_2078-142845-0004.flac,train,0,1,librispeech_dev,LibriSpeech,0.6986536979675293
data\raw\openslr_librispeech_asr\librispeech_dev_2412-153954-0005.flac,train,0,1,librispeech_dev,LibriSpeech,0.7321603894233704
data\raw\openslr_librispeech_asr\librispeech_dev_3536-23268-0017.flac,train,0,1,librispeech_dev,LibriSpeech,0.7141531109809875
data\raw\openslr_librispeech_asr\librispeech_dev_251-137823-0003.flac,train,0,1,librispeech_dev,LibriSpeech,0.7233853340148926
data\raw\openslr_librispeech_asr\librispeech_dev_6345-93302-0017.flac,train,0,1,librispeech_dev,LibriSpeech,0.7521011233329773
data\raw\openslr_librispeech_asr\librispeech_dev_5895-34629-0029.flac,train,0,1,librispeech_dev,LibriSpeech,0.712295413017273
data\raw\openslr_librispeech_asr\librispeech_dev_7976-110523-0010.flac,train,0,1,librispeech_dev,LibriSpeech,0.7200614809989929
data\raw\openslr_librispeech_asr\librispeech_dev_251-137823-0015.flac,train,0,1,librispeech_dev,LibriSpeech,0.7339261174201965
data\raw\openslr_librispeech_asr\librispeech_dev_1673-143396-0014.flac,train,0,1,librispeech_dev,LibriSpeech,0.7258954644203186
data\raw\openslr_librispeech_asr\librispeech_dev_3081-166546-0006.flac,train,0,1,librispeech_dev,LibriSpeech,0.6935291886329651
data\raw\openslr_librispeech_asr\librispeech_dev_2078-142845-0035.flac,train,0,1,librispeech_dev,LibriSpeech,0.7088318467140198
data\raw\openslr_librispeech_asr\librispeech_dev_5338-284437-0022.flac,train,0,1,librispeech_dev,LibriSpeech,0.7086881995201111
data\raw\openslr_librispeech_asr\librispeech_dev_5895-34622-0008.flac,train,0,1,librispeech_dev,LibriSpeech,0.7054395079612732
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9054425.flac,train,1,1,asvspoof2019,A02,0.7424066066741943
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6716713.flac,train,1,1,asvspoof2019,A01,0.7560133934020996
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4017406.flac,train,1,1,asvspoof2019,A01,0.7547996640205383
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7011242.flac,train,1,1,asvspoof2019,A02,0.7360151410102844
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2367403.flac,train,1,1,asvspoof2019,A02,0.7346840500831604
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2842909.flac,train,1,1,asvspoof2019,A01,0.7449004650115967
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7629060.flac,train,1,1,asvspoof2019,A02,0.7207059860229492
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2243717.flac,train,1,1,asvspoof2019,A02,0.7294819355010986
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5941485.flac,train,1,1,asvspoof2019,A01,0.7579426765441895
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1182856.flac,train,0,1,asvspoof2019,bonafide,0.7373204827308655
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7620970.flac,train,1,1,asvspoof2019,A02,0.7262372970581055
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3009660.flac,train,1,1,asvspoof2019,A01,0.7611557841300964
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9587196.flac,train,1,1,asvspoof2019,A01,0.7564437389373779
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3240252.flac,train,0,1,asvspoof2019,bonafide,0.7466201186180115
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4095938.flac,train,1,1,asvspoof2019,A02,0.7405244708061218
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8093822.flac,train,1,1,asvspoof2019,A02,0.7327421307563782
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8567018.flac,train,1,1,asvspoof2019,A01,0.7472265362739563
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3022880.flac,train,1,1,asvspoof2019,A01,0.7316992282867432
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6130907.flac,train,0,1,asvspoof2019,bonafide,0.7341506481170654
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3139732.flac,train,1,1,asvspoof2019,A02,0.7439396977424622
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6679107.flac,train,1,1,asvspoof2019,A02,0.7238391637802124
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1812470.flac,train,1,1,asvspoof2019,A02,0.7327144742012024
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1122961.flac,train,1,1,asvspoof2019,A01,0.754606306552887
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7196216.flac,train,1,1,asvspoof2019,A01,0.7482930421829224
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3914688.flac,train,1,1,asvspoof2019,A02,0.7412552833557129
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1745658.flac,train,1,1,asvspoof2019,A01,0.759887158870697
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3725307.flac,train,0,1,asvspoof2019,bonafide,0.7473092675209045
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5053542.flac,train,1,1,asvspoof2019,A02,0.7375670075416565
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9665652.flac,train,1,1,asvspoof2019,A01,0.7491714954376221
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5639402.flac,train,1,1,asvspoof2019,A02,0.7395568490028381
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2543905.flac,train,1,1,asvspoof2019,A02,0.7291092872619629
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6579305.flac,train,1,1,asvspoof2019,A01,0.7613964080810547
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1955840.flac,train,1,1,asvspoof2019,A01,0.7389814257621765
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4710920.flac,train,0,1,asvspoof2019,bonafide,0.7173503041267395
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5933504.flac,train,1,1,asvspoof2019,A02,0.741827130317688
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4725126.flac,train,1,1,asvspoof2019,A02,0.7333502173423767
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6883143.flac,train,1,1,asvspoof2019,A02,0.7328080534934998
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7663984.flac,train,1,1,asvspoof2019,A01,0.7581077814102173
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3431066.flac,train,1,1,asvspoof2019,A02,0.7330577373504639
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2088659.flac,train,1,1,asvspoof2019,A01,0.743445634841919
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6157327.flac,train,1,1,asvspoof2019,A01,0.7344958186149597
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2351220.flac,train,1,1,asvspoof2019,A02,0.7380125522613525
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9516724.flac,train,1,1,asvspoof2019,A01,0.7535097599029541
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9002298.flac,train,0,1,asvspoof2019,bonafide,0.7308831810951233
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3284424.flac,train,1,1,asvspoof2019,A01,0.7447047829627991
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4493789.flac,train,1,1,asvspoof2019,A02,0.7110394835472107
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6804590.flac,train,0,1,asvspoof2019,bonafide,0.7328697443008423
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8732482.flac,train,1,1,asvspoof2019,A01,0.742666482925415
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2272655.flac,train,0,1,asvspoof2019,bonafide,0.7318238615989685
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6535966.flac,train,1,1,asvspoof2019,A02,0.7375314831733704
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6322694.flac,train,1,1,asvspoof2019,A01,0.7420395016670227
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7990793.flac,train,1,1,asvspoof2019,A01,0.7385250329971313
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6051402.flac,train,0,1,asvspoof2019,bonafide,0.7271480560302734
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2532604.flac,train,1,1,asvspoof2019,A01,0.7393577098846436
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7201189.flac,train,1,1,asvspoof2019,A02,0.7247426509857178
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5979464.flac,train,1,1,asvspoof2019,A01,0.7433409094810486
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4527283.flac,train,1,1,asvspoof2019,A02,0.7356342673301697
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6321275.flac,train,1,1,asvspoof2019,A01,0.7411991357803345
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3871941.flac,train,1,1,asvspoof2019,A02,0.7233783602714539
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9264723.flac,train,1,1,asvspoof2019,A01,0.7368164658546448
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4410198.flac,train,1,1,asvspoof2019,A02,0.7235944867134094
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5077856.flac,train,1,1,asvspoof2019,A01,0.7507590651512146
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8561680.flac,train,1,1,asvspoof2019,A02,0.7253386378288269
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8397575.flac,train,1,1,asvspoof2019,A02,0.7114958167076111
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8167807.flac,train,1,1,asvspoof2019,A02,0.7411604523658752
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5667211.flac,train,1,1,asvspoof2019,A01,0.7424382567405701
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6175341.flac,train,0,1,asvspoof2019,bonafide,0.7400192022323608
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4609785.flac,train,1,1,asvspoof2019,A02,0.7256746888160706
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9226267.flac,train,1,1,asvspoof2019,A01,0.7438871264457703
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8927591.flac,train,0,1,asvspoof2019,bonafide,0.7464084029197693
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4544937.flac,train,1,1,asvspoof2019,A02,0.7232128381729126
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8634484.flac,train,1,1,asvspoof2019,A02,0.7215501666069031
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6105178.flac,train,0,1,asvspoof2019,bonafide,0.7459839582443237
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5022876.flac,train,1,1,asvspoof2019,A02,0.7212306261062622
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4766453.flac,train,1,1,asvspoof2019,A02,0.7357353568077087
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4176606.flac,train,1,1,asvspoof2019,A01,0.7390690445899963
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6217090.flac,train,1,1,asvspoof2019,A02,0.7280822396278381
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1337649.flac,train,1,1,asvspoof2019,A01,0.7465662956237793
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6960822.flac,train,1,1,asvspoof2019,A01,0.7409497499465942
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2135119.flac,train,1,1,asvspoof2019,A01,0.7580768465995789
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4806734.flac,train,1,1,asvspoof2019,A01,0.7327471375465393
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9631300.flac,train,0,1,asvspoof2019,bonafide,0.733012855052948
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6139516.flac,train,1,1,asvspoof2019,A02,0.7080572843551636
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1236840.flac,train,0,1,asvspoof2019,bonafide,0.7495884299278259
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9476394.flac,train,0,1,asvspoof2019,bonafide,0.7259161472320557
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7153160.flac,train,1,1,asvspoof2019,A01,0.7449482679367065
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6650691.flac,train,1,1,asvspoof2019,A02,0.7341021299362183
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9032288.flac,train,1,1,asvspoof2019,A02,0.7334068417549133
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3986222.flac,train,1,1,asvspoof2019,A01,0.7515252828598022
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4868092.flac,train,1,1,asvspoof2019,A02,0.7262083292007446
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3008105.flac,train,1,1,asvspoof2019,A01,0.7311832308769226
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7238340.flac,train,1,1,asvspoof2019,A01,0.7156261205673218
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8291689.flac,train,1,1,asvspoof2019,A01,0.7488579750061035
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3048787.flac,train,1,1,asvspoof2019,A01,0.7294114232063293
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4027586.flac,train,1,1,asvspoof2019,A02,0.7163839936256409
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5828339.flac,train,1,1,asvspoof2019,A01,0.7539054155349731
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2033923.flac,train,1,1,asvspoof2019,A01,0.7378172874450684
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6029472.flac,train,0,1,asvspoof2019,bonafide,0.7286055684089661
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5905819.flac,train,1,1,asvspoof2019,A01,0.7370195388793945
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1994843.flac,train,1,1,asvspoof2019,A02,0.7191483378410339
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6684559.flac,train,0,1,asvspoof2019,bonafide,0.7188295125961304
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9877683.flac,train,1,1,asvspoof2019,A01,0.7482970356941223
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7062638.flac,train,1,1,asvspoof2019,A02,0.7327004075050354
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3813028.flac,train,1,1,asvspoof2019,A02,0.7310048937797546
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8162147.flac,train,0,1,asvspoof2019,bonafide,0.732637882232666
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1675536.flac,train,0,1,asvspoof2019,bonafide,0.7237709164619446
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7519722.flac,train,1,1,asvspoof2019,A02,0.7204024195671082
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5194064.flac,train,1,1,asvspoof2019,A02,0.7236182689666748
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2731323.flac,train,1,1,asvspoof2019,A01,0.7488964796066284
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8126697.flac,train,1,1,asvspoof2019,A02,0.7294974327087402
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8554325.flac,train,1,1,asvspoof2019,A01,0.7386645078659058
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4898738.flac,train,1,1,asvspoof2019,A01,0.7399345636367798
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3427363.flac,train,1,1,asvspoof2019,A02,0.7320603132247925
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8856169.flac,train,0,1,asvspoof2019,bonafide,0.7139330506324768
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1964808.flac,train,1,1,asvspoof2019,A01,0.7508307695388794
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8356405.flac,train,1,1,asvspoof2019,A02,0.7282548546791077
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4353315.flac,train,1,1,asvspoof2019,A02,0.7287421226501465
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1151489.flac,train,1,1,asvspoof2019,A01,0.7361859083175659
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5773803.flac,train,1,1,asvspoof2019,A01,0.731965959072113
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3888800.flac,train,1,1,asvspoof2019,A02,0.7257058620452881
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4249998.flac,train,1,1,asvspoof2019,A01,0.7298933267593384
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1131312.flac,train,0,1,asvspoof2019,bonafide,0.7318741083145142
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7913619.flac,train,0,1,asvspoof2019,bonafide,0.7424309849739075
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3683196.flac,train,0,1,asvspoof2019,bonafide,0.719049334526062
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2245023.flac,train,1,1,asvspoof2019,A02,0.7145212888717651
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8203104.flac,train,1,1,asvspoof2019,A01,0.7366174459457397
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9291366.flac,train,1,1,asvspoof2019,A02,0.7353626489639282
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9038804.flac,train,0,1,asvspoof2019,bonafide,0.7316723465919495
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2191167.flac,train,1,1,asvspoof2019,A02,0.7210671305656433
